STUDENT_ID;GRADE_PERCENT;DDATE
3050030;0;30.11.2022
2736488;41;30.11.2022
3209729;0;30.11.2022
3049954;48;30.11.2022
3023056;52;30.11.2022
3049897;72;30.11.2022
3049894;35;30.11.2022
3049876;65;30.11.2022
3049861;0;30.11.2022
3049852;43;30.11.2022
3049845;41;30.11.2022
3049807;40;30.11.2022
3049768;42;30.11.2022
3023050;62;30.11.2022
3049751;60;30.11.2022
3051203;61;30.11.2022
3051197;42;30.11.2022
3051191;49;30.11.2022
3051187;39;30.11.2022
3051175;72;30.11.2022
2707302;48;30.11.2022
3023039;2;30.11.2022
3051100;39;30.11.2022
3023038;47;30.11.2022
2700832;74;30.11.2022
2700825;0;30.11.2022
3051090;45;30.11.2022
2700823;0;30.11.2022
3051085;50;30.11.2022
3051079;43;30.11.2022
3023036;29;30.11.2022
3051058;78;30.11.2022
3023035;1;30.11.2022
3051049;54;30.11.2022
3051038;42;30.11.2022
3051002;56.00000000000001;30.11.2022
2697631;37;30.11.2022
2736480;68;30.11.2022
302478;0;30.11.2022
603484;44;30.11.2022
3050933;21;30.11.2022
3050927;46;30.11.2022
3050915;46;30.11.2022
3050894;39;30.11.2022
3050311;43;21.11.2022
3050162;0;21.11.2022
3339294;0;21.11.2022
3050281;0;21.11.2022
3050229;37;21.11.2022
3050207;43;21.11.2022
3022904;0;21.11.2022
3050157;43;21.11.2022
3050131;41;21.11.2022
3050123;48;21.11.2022
1671809;0;21.11.2022
2867883;0;21.11.2022
1617872;40;21.11.2022
3050079;37;21.11.2022
3050039;0;21.11.2022
3050034;43;21.11.2022
2736488;41;21.11.2022
3023057;43;21.11.2022
3049986;46;21.11.2022
2983527;47;21.11.2022
3049926;73;21.11.2022
3023055;40;21.11.2022
2700895;42;21.11.2022
3049855;42;21.11.2022
1514225;39;21.11.2022
3049792;0;21.11.2022
3023051;43;21.11.2022
3051199;33;21.11.2022
3051184;41;21.11.2022
2707302;45;21.11.2022
3051163;37;21.11.2022
3051152;42;21.11.2022
3051148;48;21.11.2022
3051142;44;21.11.2022
3051120;32;21.11.2022
3051118;45;21.11.2022
3051100;39;21.11.2022
3023038;47;21.11.2022
3051096;43;21.11.2022
2700825;0;21.11.2022
1582591;0;21.11.2022
3051055;33;21.11.2022
3051043;36;21.11.2022
3002453;43;21.11.2022
3051038;42;21.11.2022
3023034;52;21.11.2022
3051035;40;21.11.2022
3051023;45;21.11.2022
3050990;44;21.11.2022
3050971;41;21.11.2022
3049762;43;24.11.2022
3049742;36;24.11.2022
3051197;42;24.11.2022
1350669;32;24.11.2022
3051126;41;24.11.2022
3022900;38;24.11.2022
3051071;39;24.11.2022
3051064;46;24.11.2022
3023034;52;24.11.2022
3050996;44;24.11.2022
302478;0;24.11.2022
3050919;39;24.11.2022
3050897;42;24.11.2022
3023031;40;24.11.2022
3050847;68;24.11.2022
3050769;72;24.11.2022
3023026;70;24.11.2022
3050717;47;24.11.2022
3050700;35;24.11.2022
3050695;42;24.11.2022
3050635;12;24.11.2022
3050624;44;24.11.2022
3050604;50;24.11.2022
3023022;40;24.11.2022
3050566;50;24.11.2022
3050563;0;24.11.2022
3050539;45;24.11.2022
3050513;45;24.11.2022
3050510;42;24.11.2022
3050458;46;24.11.2022
2793432;46;24.11.2022
3050405;40;24.11.2022
3050396;38;24.11.2022
3050364;37;24.11.2022
3050793;29;30.11.2022
2700733;41;30.11.2022
3050710;28.000000000000004;30.11.2022
3050274;28.000000000000004;31.10.2022
3050249;0;31.10.2022
3050222;0;31.10.2022
3050219;0;31.10.2022
3022944;26;31.10.2022
3050196;29;31.10.2022
3050168;0;31.10.2022
3022940;0;31.10.2022
3050147;28.000000000000004;31.10.2022
3050107;0;31.10.2022
3050012;16;31.10.2022
3049969;4;31.10.2022
3049966;21;31.10.2022
3022928;0;31.10.2022
3049955;8;31.10.2022
3049951;26;31.10.2022
3049936;0;31.10.2022
3049932;0;31.10.2022
3049924;8;31.10.2022
3049921;0;31.10.2022
3022924;0;31.10.2022
3100851;7.000000000000001;31.10.2022
3049875;0;31.10.2022
3049846;15;31.10.2022
3049749;0;31.10.2022
3049726;15;31.10.2022
3049707;30;31.10.2022
3199929;1;31.10.2022
3049055;7.000000000000001;31.10.2022
2700202;0;31.10.2022
3049669;0;31.10.2022
3049667;0;31.10.2022
1424165;0;31.10.2022
2736476;13;31.10.2022
3371635;0;31.10.2022
3338701;15;31.10.2022
3359864;29;31.10.2022
3390613;9;31.10.2022
3397140;0;31.10.2022
3401240;0;31.10.2022
3051180;0;01.11.2022
3051170;29;01.11.2022
3051149;30;01.11.2022
3023115;0;01.11.2022
3023113;0;01.11.2022
3051113;14.000000000000002;01.11.2022
3051109;12;01.11.2022
3051093;29;01.11.2022
3051091;0;01.11.2022
3051069;0;01.11.2022
3051033;0;01.11.2022
3194256;22;01.11.2022
3050979;0;01.11.2022
3050964;30;01.11.2022
3050913;14.000000000000002;01.11.2022
3050904;29;01.11.2022
2759605;0;01.11.2022
3050893;0;01.11.2022
2757027;28.000000000000004;01.11.2022
3050884;30;01.11.2022
3050872;0;01.11.2022
3023101;29;01.11.2022
3050796;0;01.11.2022
3050790;21;01.11.2022
3050786;27;01.11.2022
3050753;2;01.11.2022
3023096;30;01.11.2022
3050724;24;01.11.2022
3050684;5;01.11.2022
3050676;29;01.11.2022
3050668;0;01.11.2022
3050641;28.000000000000004;01.11.2022
2698815;0;01.11.2022
3050541;29;01.11.2022
3050497;29;01.11.2022
3050481;24;01.11.2022
3023080;0;01.11.2022
2701024;0;01.11.2022
3050417;1;01.11.2022
3023078;0;01.11.2022
3050387;0;01.11.2022
3050366;29;01.11.2022
1082437;0;01.11.2022
3023072;29;01.11.2022
2700988;29;01.11.2022
3050272;0;01.11.2022
3050240;2;01.11.2022
3050009;8;28.10.2022
3050004;0;28.10.2022
3049999;27;28.10.2022
3049978;0;28.10.2022
3049963;0;28.10.2022
3230824;0;28.10.2022
3049936;0;28.10.2022
3049893;26;28.10.2022
482846;0;28.10.2022
3049872;0;28.10.2022
3049846;15;28.10.2022
3022922;30;28.10.2022
3049809;13;28.10.2022
2991440;0;28.10.2022
3049779;19;28.10.2022
3049767;12;28.10.2022
3049759;0;28.10.2022
3049740;6;28.10.2022
3071547;29;28.10.2022
3049731;0;28.10.2022
3049696;30;28.10.2022
1403285;0;28.10.2022
3022907;0;28.10.2022
3380647;0;28.10.2022
1382451;0;28.10.2022
3051190;30;31.10.2022
3124672;0;31.10.2022
3023116;18;31.10.2022
3051154;26;31.10.2022
3051151;0;31.10.2022
3051143;12;31.10.2022
3051137;2;31.10.2022
3051113;10;31.10.2022
1368618;0;31.10.2022
3051033;0;31.10.2022
3051028;22;31.10.2022
2945045;30;31.10.2022
3050913;8;31.10.2022
2982465;5;31.10.2022
3050807;27;31.10.2022
3050804;12;31.10.2022
3050783;0;31.10.2022
3050724;24;31.10.2022
3050689;26;31.10.2022
3050684;5;31.10.2022
3050645;12;31.10.2022
3050637;0;31.10.2022
3050626;0;31.10.2022
3023093;30;31.10.2022
3022896;0;31.10.2022
3050574;0;31.10.2022
3023090;0;31.10.2022
3023089;20;31.10.2022
3023085;28.000000000000004;31.10.2022
3050538;28.000000000000004;31.10.2022
3050529;6;31.10.2022
3050511;28.000000000000004;31.10.2022
3050497;29;31.10.2022
3050481;24;31.10.2022
3050459;0;31.10.2022
3050406;9;31.10.2022
3050378;0;31.10.2022
3023074;0;31.10.2022
1082437;0;31.10.2022
3050305;28.000000000000004;31.10.2022
3023072;29;31.10.2022
3050269;30;31.10.2022
3050267;16;31.10.2022
3050234;0;31.10.2022
3023068;4;31.10.2022
3050207;29;31.10.2022
3050131;1;31.10.2022
1671809;0;31.10.2022
3050114;0;31.10.2022
3050111;30;31.10.2022
2701224;30;31.10.2022
3049986;5;31.10.2022
2846844;4;31.10.2022
3049929;25;31.10.2022
3023054;28.000000000000004;31.10.2022
3049873;30;31.10.2022
3049842;24;31.10.2022
1514225;0;31.10.2022
3049748;18;31.10.2022
3049739;24;31.10.2022
3051181;0;31.10.2022
3051175;27;31.10.2022
3051167;20;31.10.2022
3051126;22;31.10.2022
3051120;0;31.10.2022
3051114;29;31.10.2022
3051104;10;31.10.2022
3023038;30;31.10.2022
3051096;30;31.10.2022
3051087;0;31.10.2022
3051077;0;31.10.2022
3051071;27;31.10.2022
3023036;0;31.10.2022
1582591;0;31.10.2022
3051052;15;31.10.2022
3002453;18;31.10.2022
3050980;0;31.10.2022
3050938;0;31.10.2022
3050919;29;31.10.2022
3050891;0;31.10.2022
3050883;30;31.10.2022
3050880;0;31.10.2022
3050818;8;31.10.2022
3050814;0;31.10.2022
3050756;0;31.10.2022
3050742;24;31.10.2022
2664953;0;31.10.2022
3050639;0;31.10.2022
3050561;0;31.10.2022
3050554;9;31.10.2022
3050535;0;31.10.2022
3050522;0;31.10.2022
3050501;17;31.10.2022
3050433;2;31.10.2022
3050424;0;31.10.2022
3023011;2;31.10.2022
3050341;0;31.10.2022
3050315;23;31.10.2022
3050282;0;31.10.2022
3050276;0;31.10.2022
3050248;12;31.10.2022
2736406;0;31.10.2022
3218678;11;31.10.2022
3050209;28.000000000000004;31.10.2022
3022998;0;31.10.2022
3050189;18;31.10.2022
2520078;27;31.10.2022
3227723;28.000000000000004;31.10.2022
3050115;1;31.10.2022
2736546;0;31.10.2022
3050052;0;31.10.2022
3050049;0;31.10.2022
3050038;0;31.10.2022
1000696;0;31.10.2022
3050008;30;31.10.2022
3022984;0;31.10.2022
3049964;26;31.10.2022
3049943;5;31.10.2022
3049862;0;31.10.2022
3049841;15;31.10.2022
2697612;38;17.11.2022
2963875;44;17.11.2022
3050913;41;17.11.2022
3050900;34;17.11.2022
3050875;47;17.11.2022
179597;49;17.11.2022
3023099;74;17.11.2022
3050800;42;17.11.2022
3050779;47;17.11.2022
2701089;0;17.11.2022
3050767;74;17.11.2022
3050641;42;17.11.2022
3050637;40;17.11.2022
3050613;48;17.11.2022
3050608;33;17.11.2022
3023095;41;17.11.2022
3050602;11;17.11.2022
3023093;48;17.11.2022
3050590;41;17.11.2022
2701059;30;17.11.2022
3050514;40;17.11.2022
2701029;0;17.11.2022
3050446;39;17.11.2022
3050426;47;17.11.2022
3050412;59;17.11.2022
3050403;42;17.11.2022
3050395;33;17.11.2022
3050390;0;17.11.2022
3050369;40;17.11.2022
3050338;3;17.11.2022
3050305;44;17.11.2022
3050299;39;17.11.2022
3050162;0;17.11.2022
1523104;0;17.11.2022
3050256;39;17.11.2022
2700968;0;17.11.2022
3050172;44;17.11.2022
3220144;34;17.11.2022
3050148;0;17.11.2022
3023061;44;17.11.2022
3050387;0;03.11.2022
3050357;27;03.11.2022
3050305;28.000000000000004;03.11.2022
3050299;27;03.11.2022
3023071;23;03.11.2022
3339294;0;03.11.2022
3050267;16;03.11.2022
2700968;0;03.11.2022
3050197;0;03.11.2022
3050166;0;03.11.2022
3050102;27;03.11.2022
3050076;22;03.11.2022
3050067;0;03.11.2022
3050055;10;03.11.2022
3050039;0;03.11.2022
3050000;0;03.11.2022
3023057;0;03.11.2022
2983527;5;03.11.2022
3029819;23;03.11.2022
3049954;17;03.11.2022
2700901;29;03.11.2022
3049876;0;03.11.2022
3049852;11;03.11.2022
3212660;1;03.11.2022
788689;21;03.11.2022
3049813;16;03.11.2022
1514225;29;03.11.2022
3049788;12;03.11.2022
3023051;30;03.11.2022
3049765;6;03.11.2022
3049762;18;03.11.2022
2700862;1;03.11.2022
3023045;19;03.11.2022
3051199;5;03.11.2022
3023044;11;03.11.2022
3049856;2;03.11.2022
3051169;12;03.11.2022
3051148;26;03.11.2022
3051118;1;03.11.2022
3051112;0;03.11.2022
3051104;22;03.11.2022
3022900;26;03.11.2022
3051081;0;03.11.2022
3050042;26;09.11.2022
3050034;29;09.11.2022
3050018;0;09.11.2022
3209729;0;09.11.2022
3049992;30;09.11.2022
3049894;24;09.11.2022
3023054;28.000000000000004;09.11.2022
3049861;0;09.11.2022
3049858;30;09.11.2022
3049855;28.000000000000004;09.11.2022
3049807;25;09.11.2022
3049771;0;09.11.2022
3049758;28.000000000000004;09.11.2022
3049803;0;21.09.2022
3049787;2;21.09.2022
1523056;0;21.09.2022
3049767;3;21.09.2022
3022920;0;21.09.2022
3049722;0;21.09.2022
3049713;0;21.09.2022
3049690;0;21.09.2022
1403285;0;21.09.2022
3022913;0;21.09.2022
3049687;0;21.09.2022
2736405;0;21.09.2022
3049055;0;21.09.2022
3022902;0;21.09.2022
64123;0;22.09.2022
3051160;0;22.09.2022
3051125;0;22.09.2022
3051119;0;22.09.2022
3051088;0;22.09.2022
3051086;0;22.09.2022
3051048;0;22.09.2022
3051030;0;22.09.2022
3051022;0;22.09.2022
3051012;0;22.09.2022
3050934;0;22.09.2022
3050918;0;22.09.2022
3050916;0;22.09.2022
3050872;0;22.09.2022
3050775;0;22.09.2022
3050749;0;22.09.2022
3050720;0;22.09.2022
3050689;8;22.09.2022
3050618;0;22.09.2022
3023094;0;22.09.2022
3050590;0;22.09.2022
3022896;0;22.09.2022
3050582;2;22.09.2022
3023087;0;22.09.2022
3023086;0;22.09.2022
2269932;18;22.09.2022
3050541;0;22.09.2022
3050511;4;22.09.2022
3050508;0;22.09.2022
2701311;0;22.09.2022
3050426;0;22.09.2022
3023078;0;22.09.2022
3050495;0;22.09.2022
3050412;0;22.09.2022
3050406;9;22.09.2022
3023075;0;22.09.2022
3050395;0;22.09.2022
3050392;0;22.09.2022
3050332;0;22.09.2022
3050284;0;22.09.2022
3050272;0;22.09.2022
3050264;0;22.09.2022
1425285;3;22.09.2022
3023068;0;22.09.2022
3050179;0;22.09.2022
3050163;1;22.09.2022
3220144;0;22.09.2022
3050137;0;22.09.2022
3050128;7.000000000000001;22.09.2022
3050120;0;22.09.2022
3050114;0;22.09.2022
3023061;0;22.09.2022
3050102;0;22.09.2022
1617872;4;22.09.2022
3050074;0;22.09.2022
3050055;0;22.09.2022
3050053;0;22.09.2022
3050018;0;22.09.2022
3050000;0;22.09.2022
3049947;0;22.09.2022
3049911;0;22.09.2022
3049891;0;22.09.2022
3023054;0;22.09.2022
3049845;0;22.09.2022
3049807;0;22.09.2022
3049788;0;22.09.2022
3049781;0;22.09.2022
3049751;0;22.09.2022
3049739;0;22.09.2022
3051205;0;22.09.2022
3051201;0;22.09.2022
3051191;0;22.09.2022
3023084;1;22.09.2022
3227763;0;22.09.2022
3051118;0;22.09.2022
3051089;0;22.09.2022
3023036;0;22.09.2022
1582591;0;22.09.2022
3051058;0;22.09.2022
3051002;0;22.09.2022
3050993;6;22.09.2022
3050908;0;22.09.2022
2914490;0;22.09.2022
3050839;0;22.09.2022
3050830;0;22.09.2022
3050778;0;22.09.2022
3023027;0;22.09.2022
3023026;0;22.09.2022
1931507;0;22.09.2022
3050569;0;22.09.2022
3050542;1;22.09.2022
3050507;0;22.09.2022
3050484;0;22.09.2022
3050470;0;22.09.2022
2736498;0;22.09.2022
3023007;0;22.09.2022
1373114;0;22.09.2022
3050315;0;22.09.2022
3050300;0;22.09.2022
3050297;0;22.09.2022
3050273;0;22.09.2022
3035474;7.000000000000001;22.09.2022
3050206;0;22.09.2022
3050198;0;22.09.2022
2700591;0;22.09.2022
3226056;0;22.09.2022
3050177;0;22.09.2022
3227723;0;22.09.2022
3050149;0;22.09.2022
3050226;0;23.09.2022
3022904;0;23.09.2022
3050197;0;23.09.2022
3050182;0;23.09.2022
3220144;0;23.09.2022
1671809;0;23.09.2022
3023062;0;23.09.2022
3050111;11;23.09.2022
3050102;0;23.09.2022
3050096;0;23.09.2022
3050050;0;23.09.2022
3050045;0;23.09.2022
3050030;0;23.09.2022
3050027;0;23.09.2022
2736488;0;23.09.2022
3023057;0;23.09.2022
3049947;0;23.09.2022
3049917;0;23.09.2022
3049897;17;23.09.2022
3049861;0;23.09.2022
3049858;0;23.09.2022
3049847;5;23.09.2022
3049829;0;23.09.2022
3049813;0;23.09.2022
3049792;0;23.09.2022
3049788;0;23.09.2022
3049785;0;23.09.2022
3049781;0;23.09.2022
3051199;0;23.09.2022
3023084;1;23.09.2022
3051181;0;23.09.2022
3051169;0;23.09.2022
3051163;0;23.09.2022
3051155;0;23.09.2022
3051152;0;23.09.2022
3051116;4;23.09.2022
3022900;0;23.09.2022
3051079;6;23.09.2022
3023035;1;23.09.2022
3051049;0;23.09.2022
3023034;1;23.09.2022
3050986;0;23.09.2022
3050963;0;23.09.2022
3050951;0;23.09.2022
3049929;0;26.09.2022
3049894;0;26.09.2022
3049891;0;26.09.2022
3049819;0;26.09.2022
788689;0;26.09.2022
2700881;0;26.09.2022
3049745;0;26.09.2022
3049733;0;26.09.2022
3051207;0;26.09.2022
3082461;0;26.09.2022
2700862;0;26.09.2022
3051201;0;26.09.2022
3023044;0;26.09.2022
3051184;0;26.09.2022
3051161;0;26.09.2022
3051152;0;26.09.2022
3051112;0;26.09.2022
3051087;0;26.09.2022
3051061;0;26.09.2022
3051049;0;26.09.2022
3051038;0;26.09.2022
3023034;1;26.09.2022
3051023;0;26.09.2022
3051016;0;26.09.2022
3051005;0;26.09.2022
3050996;0;26.09.2022
3050929;0;26.09.2022
3050902;1;26.09.2022
3050897;0;26.09.2022
3050891;0;26.09.2022
3064667;0;26.09.2022
3050826;0;26.09.2022
2701907;0;26.09.2022
3050745;0;26.09.2022
3050679;0;26.09.2022
2664953;0;26.09.2022
3050585;0;26.09.2022
3050581;0;26.09.2022
3050539;0;26.09.2022
3050528;0;26.09.2022
3050498;0;26.09.2022
894973;0;26.09.2022
3050479;0;26.09.2022
2547315;0;26.09.2022
2982446;0;26.09.2022
3050386;0;26.09.2022
1523450;0;26.09.2022
3023005;0;26.09.2022
3050282;0;26.09.2022
3050257;0;26.09.2022
3050251;14.000000000000002;26.09.2022
3050209;0;26.09.2022
3050206;0;26.09.2022
3022994;0;26.09.2022
2700591;0;26.09.2022
1522909;0;26.09.2022
2520078;10;26.09.2022
3050149;0;26.09.2022
3050132;0;26.09.2022
3050104;0;26.09.2022
3050097;0;26.09.2022
3050011;0;26.09.2022
460763;0;26.09.2022
3049961;0;26.09.2022
3049949;0;26.09.2022
3049943;0;26.09.2022
3049940;0;26.09.2022
3049874;0;26.09.2022
3022982;0;26.09.2022
3049817;0;26.09.2022
3049805;0;26.09.2022
3049802;0;26.09.2022
3022975;0;26.09.2022
3022897;0;26.09.2022
3049729;0;26.09.2022
3022971;6;26.09.2022
2768192;0;26.09.2022
3049695;2;26.09.2022
1882763;0;26.09.2022
3050859;0;26.09.2022
3050856;0;26.09.2022
3050824;0;26.09.2022
3050820;0;26.09.2022
3050816;0;26.09.2022
3050792;0;26.09.2022
3050780;0;26.09.2022
3045809;0;26.09.2022
3218718;29;26.09.2022
2700451;0;26.09.2022
3050683;0;26.09.2022
3022957;0;26.09.2022
3050615;0;26.09.2022
1239905;0;26.09.2022
3022956;0;26.09.2022
3050562;0;26.09.2022
3050502;0;26.09.2022
3050477;0;26.09.2022
3050428;0;26.09.2022
3050373;0;26.09.2022
3050352;0;26.09.2022
2736404;0;26.09.2022
3050316;0;26.09.2022
3050277;0;26.09.2022
3050268;0;26.09.2022
3050261;0;26.09.2022
3050208;0;26.09.2022
3050202;0;26.09.2022
3050199;0;26.09.2022
2700339;0;26.09.2022
2700335;0;26.09.2022
3050121;4;26.09.2022
3022937;0;26.09.2022
2299803;0;26.09.2022
3050054;0;26.09.2022
3050048;2;26.09.2022
3050019;0;26.09.2022
3022933;0;26.09.2022
3049963;0;26.09.2022
3049951;0;26.09.2022
3022926;0;26.09.2022
3050839;0;23.09.2022
3050801;0;23.09.2022
2827989;0;23.09.2022
3050725;0;23.09.2022
3050706;0;23.09.2022
3050703;0;23.09.2022
3023024;0;23.09.2022
3050596;0;23.09.2022
3050569;0;23.09.2022
3023021;0;23.09.2022
2762483;0;23.09.2022
1593147;0;23.09.2022
3023005;0;23.09.2022
3050315;0;23.09.2022
3050309;0;23.09.2022
3050248;0;23.09.2022
3050239;0;23.09.2022
3050206;0;23.09.2022
3050200;5;23.09.2022
1485366;0;23.09.2022
3050186;0;23.09.2022
2520078;9;23.09.2022
3050170;0;23.09.2022
3050115;0;23.09.2022
2700575;0;23.09.2022
3050081;5;23.09.2022
3050040;0;23.09.2022
2700552;0;23.09.2022
3049961;0;23.09.2022
3049890;0;23.09.2022
3049868;0;23.09.2022
3049862;0;23.09.2022
3022982;0;23.09.2022
3051107;0;23.09.2022
3049817;0;23.09.2022
2177307;0;23.09.2022
3049811;5;23.09.2022
3049786;0;23.09.2022
2733272;0;23.09.2022
2828321;0;23.09.2022
3049723;0;23.09.2022
3049712;0;23.09.2022
3022968;0;23.09.2022
3049702;2;23.09.2022
3022966;0;23.09.2022
3049693;0;23.09.2022
3022965;0;23.09.2022
3050808;0;23.09.2022
3050794;0;23.09.2022
3050776;0;23.09.2022
3050763;1;23.09.2022
3050716;0;23.09.2022
3050674;0;23.09.2022
3050669;0;23.09.2022
3022957;0;23.09.2022
3050615;0;23.09.2022
3117247;17;25.10.2022
3050148;0;25.10.2022
3050134;0;25.10.2022
3050131;1;25.10.2022
3050123;23;25.10.2022
3050074;0;25.10.2022
3023059;6;25.10.2022
3049153;0;25.10.2022
3050039;0;25.10.2022
3050030;0;25.10.2022
3023057;0;25.10.2022
3049944;18;25.10.2022
3049926;0;25.10.2022
3023056;27;25.10.2022
3049906;16;25.10.2022
3049847;5;25.10.2022
3023049;0;25.10.2022
3051201;26;25.10.2022
3051175;0;25.10.2022
3023041;28.000000000000004;25.10.2022
3138476;0;25.10.2022
2700823;0;25.10.2022
3051077;0;25.10.2022
3051043;0;25.10.2022
3050999;0;25.10.2022
2700785;0;25.10.2022
3023032;15;25.10.2022
3050894;20;25.10.2022
2700760;0;25.10.2022
3050826;0;25.10.2022
3050814;0;25.10.2022
2827989;29;25.10.2022
3050643;0;25.10.2022
3050621;11;25.10.2022
3050617;0;25.10.2022
3050585;17;25.10.2022
3050545;0;25.10.2022
3050539;29;25.10.2022
3073922;15;25.10.2022
3050513;0;25.10.2022
3050490;0;25.10.2022
3023018;0;25.10.2022
3050461;21;25.10.2022
2700658;0;25.10.2022
2982446;0;25.10.2022
3050389;0;25.10.2022
3050371;29;25.10.2022
3023009;26;25.10.2022
3050324;0;25.10.2022
3050306;0;25.10.2022
3023003;0;25.10.2022
3050294;6;25.10.2022
2991721;0;25.10.2022
3050218;0;25.10.2022
3035474;25;25.10.2022
3050195;24;25.10.2022
3050183;30;25.10.2022
3022994;26;25.10.2022
3050155;18;25.10.2022
3050135;17;25.10.2022
2736546;0;25.10.2022
3235148;0;25.10.2022
3050044;0;25.10.2022
3050008;13;25.10.2022
3049976;30;25.10.2022
1579458;29;25.10.2022
3049833;30;25.10.2022
3049802;0;25.10.2022
3049799;18;25.10.2022
2700514;0;25.10.2022
3022981;13;25.10.2022
3049760;15;25.10.2022
3049741;2;25.10.2022
2736488;0;24.10.2022
2700901;2;24.10.2022
3049876;0;24.10.2022
3049861;0;24.10.2022
3049801;23;24.10.2022
3049788;0;24.10.2022
3049785;0;24.10.2022
3049781;0;24.10.2022
2947194;0;24.10.2022
3049748;5;24.10.2022
3051205;29;24.10.2022
3051199;5;24.10.2022
3051195;6;24.10.2022
3051189;29;24.10.2022
3051171;12;24.10.2022
3051159;0;24.10.2022
1350669;0;24.10.2022
3051089;29;24.10.2022
3051087;0;24.10.2022
3051008;5;24.10.2022
3050980;0;24.10.2022
3050935;0;24.10.2022
3023033;0;24.10.2022
2700785;0;24.10.2022
1522602;0;24.10.2022
3050902;9;24.10.2022
3023032;15;24.10.2022
3050897;0;24.10.2022
3050886;0;24.10.2022
3023031;25;24.10.2022
2700760;0;24.10.2022
3050801;0;24.10.2022
3050734;6;24.10.2022
3050713;0;24.10.2022
3050706;0;24.10.2022
3050643;0;24.10.2022
3050631;0;24.10.2022
3050604;0;24.10.2022
3050596;18;24.10.2022
3050558;13;24.10.2022
3050535;0;24.10.2022
3050533;2;24.10.2022
3050525;0;24.10.2022
3073922;15;24.10.2022
3050513;0;24.10.2022
3050507;29;24.10.2022
3050493;0;24.10.2022
3050490;0;24.10.2022
3050478;22;24.10.2022
3050453;30;24.10.2022
3023015;0;24.10.2022
2736498;13;24.10.2022
3050443;29;24.10.2022
2547315;0;24.10.2022
3050424;0;24.10.2022
1904189;2;24.10.2022
2982446;0;24.10.2022
3050389;0;24.10.2022
3050336;30;24.10.2022
3050306;0;24.10.2022
3050288;0;24.10.2022
2700615;30;24.10.2022
3050273;0;24.10.2022
3050233;1;24.10.2022
3050195;24;24.10.2022
3050189;9;24.10.2022
3022994;26;24.10.2022
1522909;0;24.10.2022
3050164;29;24.10.2022
3050149;0;24.10.2022
3050094;29;24.10.2022
3235148;0;24.10.2022
3049982;21;24.10.2022
3022984;0;24.10.2022
3049946;27;24.10.2022
3049884;10;24.10.2022
3049820;2;24.10.2022
3049769;7.000000000000001;24.10.2022
3049763;18;24.10.2022
2733272;6;24.10.2022
3022897;0;24.10.2022
3049719;0;24.10.2022
2854508;29;24.10.2022
3049700;0;24.10.2022
3050820;0;24.10.2022
3050758;16;24.10.2022
3022962;27;24.10.2022
1296795;30;24.10.2022
3050696;23;24.10.2022
3022961;0;24.10.2022
3050657;17;24.10.2022
1239905;13;24.10.2022
3050595;18;24.10.2022
3050552;0;24.10.2022
3050521;18;24.10.2022
3050506;0;24.10.2022
3050496;12;24.10.2022
3050475;29;24.10.2022
3050444;0;24.10.2022
3050408;0;24.10.2022
3050391;0;24.10.2022
3050368;0;24.10.2022
3050334;0;24.10.2022
3227984;0;24.10.2022
3022946;28.000000000000004;24.10.2022
3050268;10;24.10.2022
3050249;0;24.10.2022
3050241;0;24.10.2022
3050205;0;24.10.2022
3050150;6;24.10.2022
3050147;10;24.10.2022
3050124;0;24.10.2022
3050101;29;24.10.2022
3050095;13;24.10.2022
3050090;0;24.10.2022
3050060;0;24.10.2022
1549071;3;24.10.2022
3050026;18;24.10.2022
1522764;0;24.10.2022
3050006;13;24.10.2022
3022931;20;24.10.2022
3049984;0;24.10.2022
2700288;0;24.10.2022
3049932;0;24.10.2022
3049921;0;24.10.2022
3022926;0;24.10.2022
3049899;15;24.10.2022
3049830;30;24.10.2022
3049869;16;24.10.2022
3022922;30;24.10.2022
3049834;0;24.10.2022
3049803;15;24.10.2022
1523056;0;24.10.2022
3022917;0;24.10.2022
3049724;30;24.10.2022
3049707;22;24.10.2022
3022915;4;24.10.2022
1403285;0;24.10.2022
3049689;0;24.10.2022
3049687;0;24.10.2022
3022910;0;24.10.2022
3049680;0;24.10.2022
3049662;0;24.10.2022
3049657;0;24.10.2022
1424165;0;24.10.2022
2793517;0;24.10.2022
3378337;4;24.10.2022
3381345;0;24.10.2022
3380647;0;24.10.2022
144;0;25.10.2022
3051213;0;25.10.2022
3051153;7.000000000000001;25.10.2022
3023115;0;25.10.2022
3051147;0;25.10.2022
3051143;0;25.10.2022
3051139;0;25.10.2022
3051135;0;25.10.2022
3051117;6;25.10.2022
3051101;30;25.10.2022
2701173;0;25.10.2022
3051086;1;25.10.2022
3023111;0;25.10.2022
3051059;29;25.10.2022
1088269;21;25.10.2022
3051022;11;25.10.2022
3194256;12;25.10.2022
3051001;7.000000000000001;25.10.2022
3050964;9;25.10.2022
3022967;20;25.10.2022
3049700;0;25.10.2022
3049697;0;25.10.2022
3022965;0;25.10.2022
3050788;28.000000000000004;25.10.2022
3050780;22;25.10.2022
3079958;0;25.10.2022
1514889;0;25.10.2022
3218718;29;25.10.2022
1406632;14.000000000000002;25.10.2022
3050704;0;25.10.2022
3050687;0;25.10.2022
3050632;22;25.10.2022
3050599;0;25.10.2022
3050579;9;25.10.2022
3050552;0;25.10.2022
2056054;8;25.10.2022
2896180;18;25.10.2022
